Common Population Name,NWR Population Name,Recovery Domain,Major Population Group,ESU,Species,Run,Stream,Start Year,End Year,Year,Spawners,FracWild,Effective Catch,Age 1 Returns,Age 2 Returns,Age 3 Returns,Age 4 Returns,Age 5 Returns,Age 6 Returns,Age 7 Returns,Regime,Total Spawners inc. Jacks,Natural Spawners inc Jacks,Natural Adult Annual Run 4-6,Jack frac of hatchery spawners,Adult Natural Harvest Rates,Natural Origin Brood Stk,Adult Brood Rtrns,Sar Adj Adult Brood Rtrns,Ln/ R/s,Adjusted Ln/Rs,Age 1 Harvest,Age 2 Harvest,Age 3 Harvest,Age 4 Harvest,Age 5 Harvest,Age 6 Harvest,Age 7 Harvest
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1962,3671,1,2868,-99,-99,0.14,0.63,0.23,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1963,2442,1,2598,-99,-99,0.22,0.52,0.27,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1964,908,1,492,-99,-99,0.13,0.62,0.25,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1965,1515,1,183,-99,-99,0.36,0.47,0.18,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1966,2264,1,108,-99,-99,0.13,0.66,0.21,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1967,2084,1,274,-99,-99,0.22,0.53,0.25,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1968,1190,1,84,-99,-99,0.33,0.52,0.15,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1969,1469,1,186,-99,-99,0.12,0.71,0.16,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1970,1217,1,201,-99,-99,0.12,0.6,0.29,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1971,973,1,213,-99,-99,0.09,0.61,0.3,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1972,1310,1,202,-99,-99,0.07,0.61,0.32,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1973,1354,1,161,-99,-99,0.06,0.45,0.49,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1974,504,1,1,-99,-99,0.05,0.59,0.36,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1975,550,1,0,-99,-99,0.07,0.53,0.41,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1976,557,1,0,-99,-99,0.3,0.39,0.32,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1977,522,1,15,-99,-99,0.03,0.8,0.17,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1978,580,1,20,-99,-99,0,0.26,0.74,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1979,266,1,9,-99,-99,0.19,0.26,0.55,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1980,268,1,11,-99,-99,0.05,0.73,0.23,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1981,291,1,16,-99,-99,0.07,0.55,0.39,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1982,256,0.96,13,-99,-99,0.13,0.54,0.33,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1983,427,0.93,11,-99,-99,0.01,0.23,0.76,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1984,381,0.78,7,-99,-99,0.13,0.54,0.33,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1985,746,0.63,26,-99,-99,0.07,0.55,0.38,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1986,668,0.83,24,-99,-99,0.15,0.31,0.54,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1987,1737,0.8,76,-99,-99,0.05,0.72,0.23,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1988,1659,0.75,61,-99,-99,0.02,0.22,0.76,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1989,501,0.87,2,-99,-99,0.11,0.54,0.35,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1990,892,0.82,6,-99,-99,0.01,0.78,0.21,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1991,908,0.9,10,-99,-99,0.07,0.33,0.6,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1992,1582,0.37,4,-99,-99,0.01,0.68,0.31,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1993,2169,0.56,28,-99,-99,0.02,0.27,0.72,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1994,552,0.67,5,-99,-99,0.01,0.24,0.75,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1995,224,0.55,3,-99,-99,0.09,0.54,0.37,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1996,367,0.77,8,-99,-99,0.05,0.71,0.24,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1997,1257,0.36,5,-99,-99,0,0.67,0.33,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1998,1204,0.6,11,-99,-99,0.03,0.09,0.88,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,1999,926,0.75,9,-99,-99,0.14,0.77,0.09,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,2000,1511,0.49,4,-99,-99,0.22,0.72,0.06,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,2001,2529,0.68,19,-99,-99,0,0.96,0.04,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,2002,3021,0.6,53,-99,-99,0,0.67,0.33,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,2003,3130,0.67,120,-99,-99,0,0.18,0.8,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,2004,1231,0.53,0,-99,-99,0.02,0.64,0.34,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,2005,901,0.49,8,-99,-99,0.1,0.4,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,2006,-99,-99,-99,-99,-99,0,0.77,0.22,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,2007,-99,-99,-99,-99,-99,0.1,0.46,0.41,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,2008,1033,0.4,7,-99,-99,0.07,0.69,0.24,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,2009,1060,0.57,11,,,0.04,0.59,0.37,0,,,,,,,,,,,,,,,,,,,
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,2010,1823,0.79,29,,,0.01,0.87,0.12,0,,,,,,,,,,,,,,,,,,,
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,2011,1733,0.76,23,,,0.1,0.16,0.72,0,,,,,,,,,,,,,,,,,,,
South Fork Salmon River Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - South Fork Salmon River Mainstem,Interior Columbia,South Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,South Fork Salmon River Mainstem,1958,,2012,1074,0.77,-99,,,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,
Sulphur Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Sulphur Creek,1957,1999,1957,693,1,1046,-99,-99,0.08,0.3,0.62,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Sulphur Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Sulphur Creek,1957,1999,1958,238,1,638,-99,-99,0.08,0.3,0.62,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Sulphur Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Sulphur Creek,1957,1999,1959,210,1,426,-99,-99,0.08,0.3,0.62,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Sulphur Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Sulphur Creek,1957,1999,1960,201,1,466,-99,-99,0.06,0.58,0.37,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Sulphur Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Sulphur Creek,1957,1999,1961,608,1,786,-99,-99,0.06,0.42,0.52,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Sulphur Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Sulphur Creek,1957,1999,1962,430,1,946,-99,-99,0.03,0.47,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Sulphur Creek,Chinook Salmon (Snake River Spring/Summer-run ESU) - Sulphur Creek,Interior Columbia,Middle Fork Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Sulphur Creek,1957,1999,1963,644,1,1517,-99,-99,0.04,0.32,0.65,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
